track_id,album_id,artist_id,artist_name,track_name,duration_ms,track_number,explicit,spotify_url
5DZOKNtaoVEssXu9ltcMjx,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,oh well,196166,5,False,https://open.spotify.com/track/5DZOKNtaoVEssXu9ltcMjx
6MFSqc8pzXlwfzXqWZEKd4,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,big feelings,173622,6,True,https://open.spotify.com/track/6MFSqc8pzXlwfzXqWZEKd4
6QhsCYcFdfyMbPWCiViI8K,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,freak,199809,7,True,https://open.spotify.com/track/6QhsCYcFdfyMbPWCiViI8K
0cJRr7kw5FkV5e8ejEB2j6,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,warning signs (interlude),77342,8,False,https://open.spotify.com/track/0cJRr7kw5FkV5e8ejEB2j6
3d1oTMjtfVySbAYQp3v4MU,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,like i do,167333,9,True,https://open.spotify.com/track/3d1oTMjtfVySbAYQp3v4MU
55srcWA7TioKV0LZVNXltY,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,never get over me,228857,10,True,https://open.spotify.com/track/55srcWA7TioKV0LZVNXltY
4zmXWmILSBkn7gTvIyCiNi,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,bad thing (bunny hop),208024,11,True,https://open.spotify.com/track/4zmXWmILSBkn7gTvIyCiNi
5JbnupagBhD0AanbkCELdH,2k4FmEtXR0WiDW0Ac2QArT,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"nowhere, nobody",172001,12,False,https://open.spotify.com/track/5JbnupagBhD0AanbkCELdH
0rQtoQXQfwpDW0c7Fw1NeM,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,!!!!!!!,13578,1,False,https://open.spotify.com/track/0rQtoQXQfwpDW0c7Fw1NeM
2Fxmhks0bxGSBdJ92vM42m,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,bad guy,194087,2,False,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4QIo4oxwzzafcBWkKjDpXY,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,xanny,243725,3,False,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
3XF5xLJHOQQRbWya6hBp7d,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,you should see me in a crown,180952,4,False,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
6IRdLKIyS4p7XNiP8r6rsx,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,all the good girls go to hell,168839,5,False,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
3Fj47GNK2kUF0uaEDgXLaD,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,wish you were gay,221543,6,False,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
43zdsphuZLzwA9k4DJhU0I,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,when the party's over,196077,7,False,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
6X29iaaazwho3ab7GNue5r,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,8,173201,8,False,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
3Tc57t9l2O8FwQZtQOvPXK,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,my strange addiction,179889,9,False,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
4SSnFejRGlZikf02HLewEF,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,bury a friend,193143,10,False,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
7qEKqBCD2vE5vIBsrUitpD,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,ilomilo,156370,11,False,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
0tMSssfxAL2oV8Vri0mFHE,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,listen before i go,242652,12,False,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
6CcJMwBtXByIz4zQLzFkKc,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,i love you,291796,13,False,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
3LgWsmilsrWXiPYQFRD0T7,0S0KGZnfBGSIssfF54WSJh,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,goodbye,119409,14,False,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7
55wlsNYqcfiQsHuX8l0jmF,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Make Them Cry,307681,1,True,https://open.spotify.com/track/55wlsNYqcfiQsHuX8l0jmF
4eE16RJFDKf2WxBTqqfylu,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Dust,189217,2,True,https://open.spotify.com/track/4eE16RJFDKf2WxBTqqfylu
7KGHenqXZofXNm5MKDbT3J,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Whisper My Name,222580,3,True,https://open.spotify.com/track/7KGHenqXZofXNm5MKDbT3J
514joG57v4yKTsfQmz7stz,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Janice STFU,237344,4,True,https://open.spotify.com/track/514joG57v4yKTsfQmz7stz
3DK90400cDlV5WUJPraMph,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Ran To Atlanta (feat. Future & Molly Santana),247183,5,True,https://open.spotify.com/track/3DK90400cDlV5WUJPraMph
6vjpQIdABqntoe3zPazPec,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Shabang,188722,6,True,https://open.spotify.com/track/6vjpQIdABqntoe3zPazPec
57rkFdhoKjgkg16fsS4pgg,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Make Them Pay,301950,7,True,https://open.spotify.com/track/57rkFdhoKjgkg16fsS4pgg
1ijYk2EYwj0rGqYwtjiAUJ,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Burning Bridges,225990,8,True,https://open.spotify.com/track/1ijYk2EYwj0rGqYwtjiAUJ
393OFJFZKIIv66JmJcNm9D,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,National Treasures,200830,9,True,https://open.spotify.com/track/393OFJFZKIIv66JmJcNm9D
4ygJHbpMGwZknVFaRikdFr,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,B's On The Table (feat. 21 Savage),137647,10,True,https://open.spotify.com/track/4ygJHbpMGwZknVFaRikdFr
7oDbkGSI3IRzKmhrTiQdID,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,What Did I Miss?,194324,11,True,https://open.spotify.com/track/7oDbkGSI3IRzKmhrTiQdID
3cLCA9LSb6UiOeNvTZoaav,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Plot Twist,195678,12,True,https://open.spotify.com/track/3cLCA9LSb6UiOeNvTZoaav
7COiiObIVJIdBcW3J43Iy2,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,2 Hard 4 The Radio,183500,13,True,https://open.spotify.com/track/7COiiObIVJIdBcW3J43Iy2
73ycOMnODtUc2Ggj6EfCpO,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Make Them Remember,323712,14,True,https://open.spotify.com/track/73ycOMnODtUc2Ggj6EfCpO
2XcmjSdYqdhFjyWFdbnBaY,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Little Birdie,176541,15,True,https://open.spotify.com/track/2XcmjSdYqdhFjyWFdbnBaY
6cYGpGmnMeK9qWhRpaZOZ5,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Don’t Worry,246417,16,True,https://open.spotify.com/track/6cYGpGmnMeK9qWhRpaZOZ5
3rssNOLucK9fzsRcKonhYu,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Firm Friends,302391,17,True,https://open.spotify.com/track/3rssNOLucK9fzsRcKonhYu
1xO3PpGchMqMmmF6OEtH5Y,0OAv7DCME2AV4q1KPO95HY,3TVXtAsR1Inumwj472S9r4,Drake,Make Them Know,248285,18,True,https://open.spotify.com/track/1xO3PpGchMqMmmF6OEtH5Y
76yLBykniz0SSNv0jj17M2,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Starboy (feat. Daft Punk),230461,1,True,https://open.spotify.com/track/76yLBykniz0SSNv0jj17M2
6fSvz9yrQY407xmr7cdjuA,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Party Monster,249207,2,True,https://open.spotify.com/track/6fSvz9yrQY407xmr7cdjuA
4k47x4UkxG215nFLMFna8A,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,False Alarm,220308,3,False,https://open.spotify.com/track/4k47x4UkxG215nFLMFna8A
4zHa39io9pjsiAE6LwM2NH,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Reminder,218879,4,True,https://open.spotify.com/track/4zHa39io9pjsiAE6LwM2NH
3mynPhglTz2Ggh8SxA34kR,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Rockin’,232881,5,True,https://open.spotify.com/track/3mynPhglTz2Ggh8SxA34kR
36K5mnqwfxGS0rvxz7FPyq,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Secrets,265607,6,False,https://open.spotify.com/track/36K5mnqwfxGS0rvxz7FPyq
2QRvliBEcGIEgTrjVfxmXo,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,True Colors,206034,7,False,https://open.spotify.com/track/2QRvliBEcGIEgTrjVfxmXo
3CktmDvZGj21m3pNFj5Lr3,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Stargirl Interlude (feat. Lana Del Rey),111611,8,False,https://open.spotify.com/track/3CktmDvZGj21m3pNFj5Lr3
3r5lHFACTti0w2REN5tcrn,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Sidewalks (feat. Kendrick Lamar),231357,9,True,https://open.spotify.com/track/3r5lHFACTti0w2REN5tcrn
4QYEtbfsqusrXN5A49LG53,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Six Feet Under,237576,10,True,https://open.spotify.com/track/4QYEtbfsqusrXN5A49LG53
5ejT19NfiINj4cFmjRHwAC,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Love To Lay,223301,11,False,https://open.spotify.com/track/5ejT19NfiINj4cFmjRHwAC
5HFQB9ENLGBHTci7xPmLk6,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,A Lonely Night,220170,12,False,https://open.spotify.com/track/5HFQB9ENLGBHTci7xPmLk6
2DsrtZoRxeHdCSGRlQVQtj,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Attention,197649,13,True,https://open.spotify.com/track/2DsrtZoRxeHdCSGRlQVQtj
09mBPwUMt1TXNtneqvmZZ5,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Ordinary Life,221913,14,False,https://open.spotify.com/track/09mBPwUMt1TXNtneqvmZZ5
3iPmwJh56xbDF7Xduimf0d,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Nothing Without You,198654,15,False,https://open.spotify.com/track/3iPmwJh56xbDF7Xduimf0d
3Xz0rSC29WbaobyJQfeYsp,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,All I Know (feat. Future),321031,16,True,https://open.spotify.com/track/3Xz0rSC29WbaobyJQfeYsp
0awWj9Wzj375IL5etqa1Dk,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Die For You,260255,17,False,https://open.spotify.com/track/0awWj9Wzj375IL5etqa1Dk
0yi180gAOIJhcRo7wY4Htl,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,I Feel It Coming (feat. Daft Punk),269176,18,False,https://open.spotify.com/track/0yi180gAOIJhcRo7wY4Htl
4W4fNrZYkobj539TOWsLO2,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Die For You (with Ariana Grande) - Remix,232857,19,False,https://open.spotify.com/track/4W4fNrZYkobj539TOWsLO2
3DCc4HPrVukBeaDGe3Cosk,35dut3ICqF3NEDkjxfzJJ1,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Starboy (feat. Daft Punk) - Kygo Remix,244720,20,True,https://open.spotify.com/track/3DCc4HPrVukBeaDGe3Cosk
6HZf0s8L9KlxkolS0AvFcH,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,End Of An Era - Extended,276437,1,False,https://open.spotify.com/track/6HZf0s8L9KlxkolS0AvFcH
5EfQP21Bj94Oxo4LVFYIHG,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Houdini - Extended,353808,2,False,https://open.spotify.com/track/5EfQP21Bj94Oxo4LVFYIHG
0XtsipMfiraE0ki8S8Bfcg,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Training Season - Extended,295870,3,False,https://open.spotify.com/track/0XtsipMfiraE0ki8S8Bfcg
23Su4yGZvZX3XBAZnnG0TX,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,These Walls - Extended,340309,4,True,https://open.spotify.com/track/23Su4yGZvZX3XBAZnnG0TX
3exG0r6iU0x8q4ABieVVs3,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Whatcha Doing - Extended,307896,5,False,https://open.spotify.com/track/3exG0r6iU0x8q4ABieVVs3
5aschHXN1ztZlVVANgupbb,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,French Exit - Extended,317764,6,False,https://open.spotify.com/track/5aschHXN1ztZlVVANgupbb
40ull4neHkkNScYJlpYreD,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Illusion - Extended,263840,7,False,https://open.spotify.com/track/40ull4neHkkNScYJlpYreD
0bd3dl4O6gHWegC3XK1EfD,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Falling Forever - Extended,371098,8,False,https://open.spotify.com/track/0bd3dl4O6gHWegC3XK1EfD
21nvGZvu4psZJ27O5LY1vb,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Anything For Love - Extended,240116,9,False,https://open.spotify.com/track/21nvGZvu4psZJ27O5LY1vb
6DMFoxCqbZ9CP7GJ8H3PXj,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Maria - Extended,305822,10,False,https://open.spotify.com/track/6DMFoxCqbZ9CP7GJ8H3PXj
3n1JuU7NMc1Emcw7qprgYl,0XY0qeZ7czMgtb340QJRxK,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Happy For You - Extended,356604,11,False,https://open.spotify.com/track/3n1JuU7NMc1Emcw7qprgYl
6dODwocEuGzHAavXqTbwHv,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Fortnight (feat. Post Malone),228965,1,False,https://open.spotify.com/track/6dODwocEuGzHAavXqTbwHv
4PdLaGZubp4lghChqp8erB,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,The Tortured Poets Department,293048,2,True,https://open.spotify.com/track/4PdLaGZubp4lghChqp8erB
7uGYWMwRy24dm7RUDDhUlD,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,My Boy Only Breaks His Favorite Toys,203801,3,False,https://open.spotify.com/track/7uGYWMwRy24dm7RUDDhUlD
1kbEbBdEgQdQeLXCJh28pJ,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Down Bad,261228,4,True,https://open.spotify.com/track/1kbEbBdEgQdQeLXCJh28pJ
7wAkQFShJ27V8362MqevQr,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,"So Long, London",262974,5,False,https://open.spotify.com/track/7wAkQFShJ27V8362MqevQr
4QMgEffJQuKtjCNvqfRZ0m,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,But Daddy I Love Him,340428,6,True,https://open.spotify.com/track/4QMgEffJQuKtjCNvqfRZ0m
7IWcDWOfiooH5hRs9XOVYz,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Fresh Out The Slammer,210789,7,False,https://open.spotify.com/track/7IWcDWOfiooH5hRs9XOVYz
5ExOm0dh4NyRyAdSAO9hyM,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Florida!!! (feat. Florence + The Machine),215463,8,True,https://open.spotify.com/track/5ExOm0dh4NyRyAdSAO9hyM
799KrpEbhZp0MHeiA8YK9P,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Guilty as Sin?,254365,9,False,https://open.spotify.com/track/799KrpEbhZp0MHeiA8YK9P
2d8UxVNhJinc8uat9PoM9y,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Who’s Afraid of Little Old Me?,334084,10,False,https://open.spotify.com/track/2d8UxVNhJinc8uat9PoM9y
5chnRTB9qMK3W1M41SnU9s,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,I Can Fix Him (No Really I Can),156297,11,False,https://open.spotify.com/track/5chnRTB9qMK3W1M41SnU9s
3YkNIrAvbKNrrwwEd7NVLl,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,loml,277156,12,True,https://open.spotify.com/track/3YkNIrAvbKNrrwwEd7NVLl
2fPvQfGQEZOKtJ9qXeL4x8,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,I Can Do It With a Broken Heart,218004,13,True,https://open.spotify.com/track/2fPvQfGQEZOKtJ9qXeL4x8
1xtw1krCR6Dw2KwkXw5z63,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,The Smallest Man Who Ever Lived,245541,14,True,https://open.spotify.com/track/1xtw1krCR6Dw2KwkXw5z63
1tuNqJOtRQVHvONR8Lg3MZ,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,The Alchemy,196900,15,False,https://open.spotify.com/track/1tuNqJOtRQVHvONR8Lg3MZ
4d9PtIEVij9jW5OaLinH66,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Clara Bow,216662,16,False,https://open.spotify.com/track/4d9PtIEVij9jW5OaLinH66
62E2nR0od0M5HYxuYLaDz7,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,The Black Dog,238857,17,True,https://open.spotify.com/track/62E2nR0od0M5HYxuYLaDz7
1kcwpPDQnqEqmezzXdJTCP,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,imgonnagetyouback,222072,18,False,https://open.spotify.com/track/1kcwpPDQnqEqmezzXdJTCP
4EF6IyONolQy0bIQXm2EmX,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,The Albatross,183878,19,False,https://open.spotify.com/track/4EF6IyONolQy0bIQXm2EmX
1rmEsOezwf2lmIZTMAO5Ag,5H7ixXZfsNMGbIE5OBSpcb,06HL4z0CvFAxyc27GXpf02,Taylor Swift,Chloe or Sam or Sophia or Marcus,213281,20,False,https://open.spotify.com/track/1rmEsOezwf2lmIZTMAO5Ag
6krYS8KtmNAYyb5uTZiYW4,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Dawn FM,96240,1,False,https://open.spotify.com/track/6krYS8KtmNAYyb5uTZiYW4
3KyKxJ4P3pVCgaZwaq2rUC,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Gasoline,212165,2,False,https://open.spotify.com/track/3KyKxJ4P3pVCgaZwaq2rUC
2Ghp894n1laIf2w98VeAOJ,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,How Do I Make You Love Me?,214214,3,False,https://open.spotify.com/track/2Ghp894n1laIf2w98VeAOJ
2vgUijXOTRMnWXDtvgMp2b,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Take My Breath,339023,4,False,https://open.spotify.com/track/2vgUijXOTRMnWXDtvgMp2b
1nH2PkJL1XoUq8oE6tBZoU,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Sacrifice,188918,5,True,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU
759ndr57jb0URg4j9YSWml,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,A Tale By Quincy,96232,6,True,https://open.spotify.com/track/759ndr57jb0URg4j9YSWml
2SLwbpExuoBDZBpjfefCtV,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Out of Time,214193,7,False,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV
1NhjYYcYTRywc0di98xHxf,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",209777,8,True,https://open.spotify.com/track/1NhjYYcYTRywc0di98xHxf
1E5Xu8dur0fAjSP1VpVhAZ,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Best Friends,163504,9,False,https://open.spotify.com/track/1E5Xu8dur0fAjSP1VpVhAZ
0mL82sxCRjrs3br407IdJh,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Is There Someone Else?,199111,10,False,https://open.spotify.com/track/0mL82sxCRjrs3br407IdJh
6zzdyvVWjGrQBraSvuqJPY,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Starry Eyes,148000,11,False,https://open.spotify.com/track/6zzdyvVWjGrQBraSvuqJPY
3vJcz8exedHCjQ9ed95NqU,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Every Angel is Terrifying,167255,12,False,https://open.spotify.com/track/3vJcz8exedHCjQ9ed95NqU
6a4GH1gljLL7VvmO9u5O92,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Don’t Break My Heart,205469,13,False,https://open.spotify.com/track/6a4GH1gljLL7VvmO9u5O92
5XbA7TAqsD0fj0dGBrbb0D,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,I Heard You’re Married (feat. Lil Wayne),263641,14,True,https://open.spotify.com/track/5XbA7TAqsD0fj0dGBrbb0D
2D4dV2KXDTszzJ3p3cFqhA,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Less Than Zero,211814,15,False,https://open.spotify.com/track/2D4dV2KXDTszzJ3p3cFqhA
1NlK2NtpuUazpziLhnJwEV,2nLOHgzXzwFEpl62zAgCEC,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Phantom Regret by Jim,179580,16,False,https://open.spotify.com/track/1NlK2NtpuUazpziLhnJwEV
5Yj7eY0cs6wkGsn5mxy9j1,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Radioactive,186813,1,False,https://open.spotify.com/track/5Yj7eY0cs6wkGsn5mxy9j1
0y9lStf9zPsCiLHV9WDrUv,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Tiptoe,194200,2,False,https://open.spotify.com/track/0y9lStf9zPsCiLHV9WDrUv
3VWFolbrJzoVHgGUFuaW8I,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,It's Time,240306,3,False,https://open.spotify.com/track/3VWFolbrJzoVHgGUFuaW8I
5dutmcNWUzaMvPMxK6hqfz,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Demons,177506,4,False,https://open.spotify.com/track/5dutmcNWUzaMvPMxK6hqfz
70smu7ojvXHycIMfw8BSBc,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,On Top Of The World,192280,5,False,https://open.spotify.com/track/70smu7ojvXHycIMfw8BSBc
0scgTi9DSWrrKwyXDIn49n,0LLA5YL3g2UReWlP7nWqGh,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,Amsterdam,241426,6,False,https://open.spotify.com/track/0scgTi9DSWrrKwyXDIn49n
